date, pm25, pm10, o3, no2, so2, co
2022/1/21, 29, 8, , 20, , 
2022/1/22, 17, 11, , 19, , 
2022/1/23, 31, 10, , 19, , 
2022/1/24, 30, 9, , 18, , 
2022/1/25, 25, 8, , 19, , 
2022/1/26, 20, 12, , 23, , 
2022/1/27, 29, 15, , 27, , 
2022/1/28, 33, 15, , 28, , 
2022/1/29, 23, 11, , 28, , 
2022/1/30, 25, 11, , 32, , 
2022/1/31, 24, 16, , 31, , 
2022/2/1, 35, 9, , 12, , 
2022/2/2, 12, 22, , 35, , 
2022/2/3, 44, 20, , 31, , 
2022/2/4, 49, 25, , 26, , 
2022/2/5, 60, 13, , 13, , 
2022/2/6, 32, 7, , 17, , 
2022/2/7, 17, 16, , 30, , 
2022/2/8, 33, 9, , 22, , 
2022/2/9, 17, 16, , 25, , 
2022/2/10, 40, 29, , 34, , 
2022/2/11, 63, 35, , 34, , 
2022/2/12, 63, 22, , 17, , 
2022/2/13, 44, 19, , 10, , 
2022/2/14, 39, 5, , 8, , 
2022/2/15, 8, 6, , 14, , 
2022/2/16, 15, 9, , 16, , 
2022/2/17, 21, 20, , 31, , 
2022/2/18, 47, 23, , 27, , 
2022/2/19, 53, 6, , 10, , 
2022/2/20, 11, 7, , 12, , 
2022/2/21, 21, 13, , 22, , 
2022/2/22, 26, 8, , 21, , 
2022/2/23, 16, 11, , 29, , 
2022/2/24, 22, 16, , 31, , 
2022/2/25, 28, 10, , 19, , 
2022/2/26, 23, 7, , 14, , 
2022/2/27, 16, 10, , 11, , 
2022/2/28, 21, 12, , 21, , 
2022/3/1, 27, 17, , 24, , 
2022/3/2, 40, 9, , 12, , 
2022/3/3, 21, 10, , 26, , 
2022/3/4, 32, 4, , 13, , 
2022/3/5, 8, 5, , 13, , 
2022/3/6, 12, 5, , 8, , 
2022/3/7, 14, 7, , 15, , 
2022/3/8, 19, 5, , 11, , 
2022/3/9, 14, 12, , 24, , 
2022/3/10, 21, 13, , 19, , 
2022/3/11, 31, 8, , 13, , 
2022/3/12, 25, 3, , 7, , 
2022/3/13, 8, 5, , 8, , 
2022/3/14, 13, 27, , 20, , 
2022/3/15, 25, 167, , 24, , 
2022/3/16, 113, 73, , 20, , 
2022/3/17, 58, 17, , 14, , 
2022/3/18, 14, 9, , 13, , 
2022/3/19, 16, 12, , 11, , 
2022/3/20, 24, 11, , 7, , 
2022/3/21, 17, 6, , 13, , 
2022/3/22, 12, 4, , 8, , 
2022/3/23, 14, 7, , 13, , 
2022/3/24, 16, 7, , 17, , 
2022/3/25, 19, 13, , 14, , 
2022/3/26, 23, 8, , 11, , 
2022/3/27, 14, 16, , 10, , 
2022/3/28, 22, 29, , 15, , 
2022/3/29, 46, 40, , 16, , 
2022/3/30, 49, 20, , 17, , 
2022/3/31, 36, 11, , 13, , 
2022/4/1, 20, 5, , 10, , 
2021/10/2, 26, 12, , 13, , 
2021/10/3, 30, 5, , 6, , 
2021/10/4, 16, 4, , 11, , 
2021/10/5, 11, 6, , 11, , 
2021/10/6, 16, 10, , 19, , 
2021/10/7, 23, 14, , 30, , 
2021/10/8, 33, 14, , 27, , 
2021/10/9, 29, 11, , 17, , 
2021/10/10, 28, 11, , 11, , 
2021/10/11, 30, 12, , 17, , 
2021/10/12, 31, 13, , 12, , 
2021/10/13, 37, 9, , 21, , 
2021/10/14, 22, 14, , 26, , 
2021/10/15, 32, 15, , 24, , 
2021/10/16, 33, 17, , 30, , 
2021/10/17, 36, 15, , 10, , 
2021/10/18, 45, 17, , 24, , 
2021/10/19, 48, 15, , 21, , 
2021/10/20, 41, 13, , 14, , 
2021/10/21, 31, 11, , 15, , 
2021/10/22, 27, 6, , 9, , 
2021/10/23, 11, 7, , 14, , 
2021/10/24, 14, 10, , 21, , 
2021/10/25, 23, 17, , 28, , 
2021/10/26, 31, 17, , 23, , 
2021/10/27, 32, 19, , 29, , 
2021/10/28, 41, 17, , 23, , 
2021/10/29, 35, 17, , 19, , 
2021/10/30, 45, 12, , 7, , 
2021/10/31, 39, 16, , 4, , 
2021/11/1, 55, 3, , 6, , 
2021/11/2, 9, 4, , 9, , 
2021/11/3, 11, 3, , 9, , 
2021/11/4, 9, 6, , 20, , 
2021/11/5, 14, 6, , 16, , 
2021/11/6, 13, 4, , 14, , 
2021/11/7, 11, 9, , 25, , 
2021/11/8, 25, 12, , 31, , 
2021/11/9, 28, 11, , 28, , 
2021/11/10, 27, 11, , 24, , 
2021/11/11, 22, 26, , 43, , 
2021/11/12, 51, 15, , 27, , 
2021/11/13, 30, 12, , 24, , 
2021/11/14, 29, 12, , 21, , 
2021/11/15, 32, 6, , 15, , 
2021/11/16, 11, 10, , 25, , 
2021/11/17, 17, 8, , 19, , 
2021/11/18, 15, 10, , 24, , 
2021/11/19, 24, 11, , 17, , 
2021/11/20, 18, 10, , 17, , 
2021/11/21, 27, 13, , 14, , 
2021/11/22, 37, 16, , 21, , 
2021/11/23, 30, 9, , 21, , 
2021/11/24, 20, 8, , 17, , 
2021/11/25, 22, 8, , 23, , 
2021/11/26, 15, 11, , 27, , 
2021/11/27, 24, 3, , 10, , 
2021/11/28, 11, 3, , 6, , 
2021/11/29, 8, 4, , 12, , 
2021/11/30, 8, 12, , 30, , 
2021/12/1, 28, 12, , 22, , 
2021/12/2, 36, 5, , 15, , 
2021/12/3, 9, 3, , 17, , 
2021/12/4, 9, , , , , 
2021/12/10, 9, 4, , 10, , 
2021/12/11, 12, 9, , 20, , 
2021/12/12, 23, 13, , 28, , 
2021/12/13, 43, 18, , 30, , 
2021/12/14, 47, 18, , 37, , 
2021/12/15, 40, 21, , 46, , 
2021/12/16, 42, 20, , 36, , 
2021/12/17, 52, 16, , 27, , 
2021/12/18, 41, 12, , 22, , 
2021/12/19, 41, 10, , 17, , 
2021/12/20, 28, 20, , 30, , 
2021/12/21, 49, 24, , 27, , 
2021/12/22, 59, 17, , 22, , 
2021/12/23, 46, 14, , 26, , 
2021/12/24, 44, 8, , 15, , 
2021/12/25, 27, 4, , 10, , 
2021/12/26, 14, 4, , 11, , 
2021/12/27, 15, 6, , 5, , 
2021/12/28, 14, 7, , 8, , 
2021/12/29, 14, 13, , 19, , 
2021/12/30, 33, 20, , 32, , 
2021/12/31, 49, 16, , 28, , 
2022/1/1, 44, 19, , 30, , 
2022/1/2, 52, 19, , 31, , 
2022/1/3, 53, 22, , 27, , 
2021/7/2, 42, 25, , 17, , 
2021/7/3, 54, 16, , 6, , 
2021/7/4, 41, 17, , 5, , 
2021/7/5, 42, 22, , 8, , 
2021/7/6, 52, 22, , 8, , 
2021/7/7, 58, 13, , 10, , 
2021/7/8, 35, 15, , 10, , 
2021/7/9, 32, 25, , 16, , 
2021/7/10, 58, 28, , 16, , 
2021/7/11, 64, 50, , 10, , 
2021/7/12, 82, 21, , 7, , 
2021/7/13, 41, 13, , 7, , 
2021/7/14, 28, 16, , 9, , 
2021/7/15, 30, 22, , 13, , 
2021/7/16, 49, 29, , 18, , 
2021/7/17, 63, 21, , 10, , 
2021/7/18, 52, 24, , 8, , 
2021/7/19, 57, 27, , 13, , 
2021/7/20, 59, 27, , 19, , 
2021/7/21, 58, 28, , 21, , 
2021/7/22, 63, 25, , 16, , 
2021/7/23, 53, 23, , 19, , 
2021/7/24, 59, 9, , 5, , 
2021/7/25, 27, 9, , 5, , 
2021/7/26, 27, 13, , 9, , 
2021/7/27, 37, 15, , 16, , 
2021/7/28, 40, 18, , 14, , 
2021/7/29, 46, 20, , 12, , 
2021/7/30, 49, 16, , 10, , 
2021/7/31, 45, 10, , 4, , 
2021/8/1, 27, 6, , 4, , 
2021/8/2, 16, 12, , 8, , 
2021/8/3, 30, 15, , 11, , 
2021/8/4, 38, 12, , 6, , 
2021/8/5, 32, 12, , 12, , 
2021/8/6, 33, 14, , 7, , 
2021/8/7, 34, 8, , 3, , 
2021/8/8, 23, 9, , 6, , 
2021/8/9, 29, 20, , 12, , 
2021/8/10, 49, 21, , 10, , 
2021/8/11, 47, 50, , 15, , 
2021/8/12, 69, 37, , 8, , 
2021/8/13, 60, 34, , 18, , 
2021/8/14, 57, 45, , 17, , 
2021/8/15, 69, 33, , 7, , 
2021/8/16, 54, 14, , 10, , 
2021/8/17, 36, 12, , 6, , 
2021/8/18, 29, 16, , 7, , 
2021/8/19, 39, 19, , 7, , 
2021/8/20, 44, 21, , 9, , 
2021/8/21, 51, 16, , 12, , 
2021/8/22, 41, 21, , 12, , 
2021/8/23, 43, 23, , 11, , 
2021/8/24, 43, 20, , 9, , 
2021/8/25, 44, 23, , 8, , 
2021/8/26, 51, 27, , 15, , 
2021/8/27, 58, 23, , 15, , 
2021/8/28, 47, 20, , 7, , 
2021/8/29, 45, 17, , 6, , 
2021/8/30, 43, 14, , 6, , 
2021/8/31, 37, 20, , 10, , 
2021/9/1, 46, 16, , 11, , 
2021/9/2, 49, 14, , 13, , 
2021/9/3, 46, 17, , 14, , 
2021/9/4, 52, 14, , 14, , 
2021/9/5, 41, 17, , 18, , 
2021/9/6, 48, 17, , 16, , 
2021/9/7, 42, 17, , 13, , 
2021/9/8, 41, 9, , 6, , 
2021/9/9, 25, 8, , 9, , 
2021/9/10, 27, 7, , 7, , 
2021/9/11, 18, 7, , 9, , 
2021/9/12, 20, 12, , 15, , 
2021/9/13, 28, 25, , 19, , 
2021/9/14, 57, 15, , 10, , 
2021/9/15, 44, 11, , 10, , 
2021/9/16, 36, 13, , 17, , 
2021/9/17, 42, 11, , 14, , 
2021/9/18, 34, 10, , 8, , 
2021/9/19, 33, 4, , 9, , 
2021/9/20, 16, 7, , 10, , 
2021/9/21, 18, 4, , 6, , 
2021/9/22, 11, 7, , 11, , 
2021/9/23, 18, 9, , 9, , 
2021/9/24, 25, 21, , 13, , 
2021/9/25, 53, 14, , 9, , 
2021/9/26, 44, 6, , 8, , 
2021/9/27, 19, 14, , 23, , 
2021/9/28, 35, 14, , 18, , 
2021/9/29, 35, 11, , 17, , 
2021/9/30, 28, 15, , 17, , 
2021/10/1, 37, 13, , 17, , 
2021/4/2, 50, 10, , 8, , 
2021/4/3, 24, 20, , 13, , 
2021/4/4, 46, 23, , 12, , 
2021/4/5, 51, 20, , 16, , 
2021/4/6, 45, 18, , 24, , 
2021/4/7, 38, 16, , 14, , 
2021/4/8, 31, 18, , 13, , 
2021/4/9, 37, 19, , 17, , 
2021/4/10, 41, 17, , 8, , 
2021/4/11, 42, 7, , 7, , 
2021/4/12, 22, 9, , 14, , 
2021/4/13, 22, 13, , 21, , 
2021/4/14, 31, 17, , 14, , 
2021/4/15, 39, 19, , 14, , 
2021/4/16, 41, 15, , 14, , 
2021/4/17, 37, 11, , 8, , 
2021/4/18, 29, 12, , 8, , 
2021/4/19, 41, 17, , 19, , 
2021/4/20, 44, 16, , 16, , 
2021/4/21, 41, 13, , 14, , 
2021/4/22, 34, 10, , 15, , 
2021/4/23, 31, 10, , 12, , 
2021/4/24, 25, 10, , 7, , 
2021/4/25, 28, 11, , 12, , 
2021/4/26, 39, 18, , 15, , 
2021/4/27, 51, 14, , 16, , 
2021/4/28, 36, 13, , 12, , 
2021/4/29, 36, 9, , 8, , 
2021/4/30, 24, 11, , 12, , 
2021/5/1, 29, 8, , 8, , 
2021/5/2, 25, 11, , 10, , 
2021/5/3, 36, 13, , 9, , 
2021/5/4, 29, 11, , 14, , 
2021/5/5, 32, 16, , 18, , 
2021/5/6, 43, 16, , 18, , 
2021/5/7, 39, 16, , 14, , 
2021/5/8, 38, 15, , 11, , 
2021/5/9, 36, 14, , 7, , 
2021/5/10, 30, 10, , 7, , 
2021/5/11, 22, 7, , 6, , 
2021/5/12, 22, 9, , 6, , 
2021/5/13, 22, 9, , 8, , 
2021/5/14, 25, 8, , 9, , 
2021/5/15, 22, 9, , 6, , 
2021/5/16, 25, 10, , 4, , 
2021/5/17, 28, 9, , 11, , 
2021/5/18, 23, 16, , 14, , 
2021/5/19, 33, 13, , 9, , 
2021/5/20, 26, 17, , 15, , 
2021/5/21, 34, 22, , 19, , 
2021/5/22, 44, 10, , 6, , 
2021/5/23, 22, 11, , 6, , 
2021/5/24, 24, 11, , 9, , 
2021/5/25, 30, 16, , 13, , 
2021/5/26, 38, 18, , 12, , 
2021/5/27, 44, 19, , 14, , 
2021/5/28, 46, 22, , 16, , 
2021/5/29, 54, 16, , 12, , 
2021/5/30, 44, 20, , 10, , 
2021/5/31, 50, 22, , 11, , 
2021/6/1, 45, 24, , 10, , 
2021/6/2, 54, 20, , 13, , 
2021/6/3, 44, 24, , 11, , 
2021/6/4, 54, 19, , 14, , 
2021/6/5, 41, 19, , 7, , 
2021/6/6, 49, 18, , 11, , 
2021/6/7, 48, 22, , 17, , 
2021/6/8, 50, 18, , 17, , 
2021/6/9, 36, 19, , 18, , 
2021/6/10, 44, 23, , 13, , 
2021/6/11, 52, 23, , 13, , 
2021/6/12, 47, 18, , 5, , 
2021/6/13, 45, 18, , 6, , 
2021/6/14, 48, 26, , 14, , 
2021/6/15, 55, 32, , 9, , 
2021/6/16, 50, 33, , 11, , 
2021/6/17, 64, 27, , 13, , 
2021/6/18, 66, 28, , 10, , 
2021/6/19, 67, 13, , 7, , 
2021/6/20, 33, 13, , 4, , 
2021/6/21, 34, 12, , 6, , 
2021/6/22, 31, 15, , 13, , 
2021/6/23, 36, 12, , 11, , 
2021/6/24, 29, 16, , 13, , 
2021/6/25, 38, 21, , 17, , 
2021/6/26, 46, 28, , 12, , 
2021/6/27, 66, 13, , 5, , 
2021/6/28, 31, 13, , 9, , 
2021/6/29, 32, 15, , 12, , 
2021/6/30, 34, 25, , 13, , 
2021/7/1, 55, 20, , 15, , 
2021/1/5, 18, 18, , 31, , 
2021/1/6, 46, 14, , 22, , 
2021/1/7, 40, 11, , 21, , 
2021/1/8, 31, 8, , 17, , 
2021/1/9, 25, 5, , 11, , 
2021/1/10, 20, 6, , 12, , 
2021/1/11, 27, 15, , 22, , 
2021/1/12, 52, 30, , 44, , 
2021/1/13, 85, 44, , 59, , 
2021/1/14, 116, 49, , 73, , 
2021/1/15, 126, 45, , 64, , 
2021/1/16, 120, 48, , 65, , 
2021/1/17, 128, 48, , 64, , 
2021/1/18, 127, 35, , 62, , 
2021/1/19, 92, 22, , 41, , 
2021/1/20, 65, 19, , 37, , 
2021/1/21, 61, 5, , 11, , 
2021/1/22, 16, 6, , 9, , 
2021/1/23, 16, 4, , 6, , 
2021/1/24, 9, 5, , 5, , 
2021/1/25, 11, 5, , 9, , 
2021/1/26, 13, 7, , 12, , 
2021/1/27, 21, 12, , 16, , 
2021/1/28, 31, 12, , 15, , 
2021/1/29, 37, 12, , 14, , 
2021/1/30, 41, 4, , 5, , 
2021/1/31, 12, 6, , 5, , 
2021/2/1, 16, 8, , 10, , 
2021/2/2, 15, 6, , 11, , 
2021/2/3, 16, 9, , 17, , 
2021/2/4, 27, 13, , 20, , 
2021/2/5, 39, 32, , 19, , 
2021/2/6, 52, 11, , 15, , 
2021/2/7, 29, 4, , 7, , 
2021/2/8, 14, 5, , 9, , 
2021/2/9, 15, 6, , 13, , 
2021/2/10, 15, 6, , 11, , 
2021/2/11, 14, 9, , 17, , 
2021/2/12, 25, 7, , 14, , 
2021/2/13, 21, 9, , 16, , 
2021/2/14, 24, 12, , 23, , 
2021/2/15, 38, 12, , 17, , 
2021/2/16, 36, 18, , 22, , 
2021/2/17, 52, 21, , 31, , 
2021/2/18, 53, 49, , 29, , 
2021/2/19, 76, 54, , 31, , 
2021/2/20, 70, 30, , 17, , 
2021/2/21, 57, 53, , 8, , 
2021/2/22, 69, 6, , 14, , 
2021/2/23, 17, 12, , 22, , 
2021/2/24, 34, 27, , 21, , 
2021/2/25, 53, 38, , 20, , 
2021/2/26, 58, 40, , 26, , 
2021/2/27, 55, 28, , 19, , 
2021/2/28, 59, 28, , 9, , 
2021/3/1, 55, 30, , 21, , 
2021/3/2, 55, 39, , 17, , 
2021/3/3, 55, 65, , 23, , 
2021/3/4, 76, 65, , 30, , 
2021/3/5, 87, 51, , 20, , 
2021/3/6, 74, 33, , 12, , 
2021/3/7, 59, 20, , 11, , 
2021/3/8, 50, 18, , 23, , 
2021/3/9, 46, 13, , 14, , 
2021/3/10, 37, 17, , 21, , 
2021/3/11, 48, 16, , 16, , 
2021/3/12, 44, 9, , 13, , 
2021/3/13, 26, 12, , 16, , 
2021/3/14, 33, 9, , 14, , 
2021/3/15, 25, 11, , 16, , 
2021/3/16, 24, 12, , 13, , 
2021/3/17, 24, 11, , 11, , 
2021/3/18, 22, 10, , 14, , 
2021/3/19, 21, 8, , 9, , 
2021/3/20, 21, 7, , 9, , 
2021/3/21, 17, 8, , 11, , 
2021/3/22, 21, 14, , 21, , 
2021/3/23, 35, 15, , 21, , 
2021/3/24, 34, 17, , 21, , 
2021/3/25, 36, 19, , 22, , 
2021/3/26, 39, 25, , 14, , 
2021/3/27, 41, 23, , 10, , 
2021/3/28, 45, 24, , 9, , 
2021/3/29, 49, 23, , 15, , 
2021/3/30, 35, 27, , 15, , 
2021/3/31, 41, 24, , 15, , 
2021/4/1, 41, 23, , 8, , 
2020/10/2, 32, 6, , 6, 6, 
2020/10/3, 13, 7, , 4, , 
2020/10/4, 19, 11, , 5, , 
2020/10/5, 30, 10, , 11, , 
2020/10/6, 24, 16, , 19, , 
2020/10/7, 31, 22, , 27, 1, 
2020/10/8, 45, 24, , 30, 1, 
2020/10/9, 49, 26, , 28, , 
2020/10/10, 48, 17, , 11, , 
2020/10/11, 35, 7, , 5, , 
2020/10/12, 12, 7, , 7, , 
2020/10/13, 15, 15, , 19, 1, 
2020/10/14, 24, 10, , 12, , 
2020/10/15, 19, 12, , 16, , 
2020/10/16, 21, 13, , 17, , 
2020/10/17, 24, 18, , 19, 1, 
2020/10/18, 34, 21, , 23, 1, 
2020/10/19, 43, 30, , 26, 1, 
2020/10/20, 44, 31, , 23, 1, 
2020/10/21, 55, 12, , 14, , 
2020/10/22, 26, 13, , 14, , 
2020/10/23, 30, 10, , 15, , 
2020/10/24, 31, 15, , 14, 1, 
2020/10/25, 39, 9, , 6, 1, 
2020/10/26, 24, 9, , 11, 1, 
2020/10/27, 25, 10, , 12, 2, 
2020/10/28, 23, 19, , 21, 1, 
2020/10/29, 39, 24, , 29, 1, 
2020/10/30, 57, 30, , 34, 2, 
2020/10/31, 68, 22, , 28, 2, 
2020/11/1, 54, 27, , 25, 1, 
2020/11/2, 67, 27, , 23, 1, 
2020/11/3, 70, 17, , 23, 1, 
2020/11/4, 45, 8, , 15, 1, 
2020/11/5, 21, 9, , 20, 1, 
2020/11/6, 26, 54, , 15, 1, 
2020/11/7, 55, 12, , 11, , 
2020/11/8, 24, 11, , 19, 1, 
2020/11/9, 28, 21, , 26, 1, 
2020/11/10, 57, 22, , 29, 1, 
2020/11/11, 53, 23, , 30, 1, 
2020/11/12, 53, 27, , 34, 2, 
2020/11/13, 64, 24, , 30, 2, 
2020/11/14, 51, 31, , 30, 1, 
2020/11/15, 75, 17, , 12, 1, 
2020/11/16, 47, 25, , 26, 1, 
2020/11/17, 61, 31, , 29, 2, 
2020/11/18, 64, 29, , 28, 2, 
2020/11/19, 68, 33, , 30, 2, 
2020/11/20, 70, 13, , 26, 1, 
2020/11/21, 30, 13, , 25, 2, 
2020/11/22, 34, 20, , 27, 2, 
2020/11/23, 47, 30, , 39, 3, 
2020/11/24, 60, 33, , 38, 2, 
2020/11/25, 68, 36, , 33, 2, 
2020/11/26, 73, 21, , 25, 1, 
2020/11/27, 51, 16, , 28, 1, 
2020/11/28, 43, 13, , 20, 1, 
2020/11/29, 37, 20, , 22, 1, 
2020/11/30, 58, 20, , 31, 2, 
2020/12/1, 44, 16, , 30, 2, 
2020/12/2, 38, 12, , 22, 1, 
2020/12/3, 25, 14, , 23, 1, 
2020/12/4, 31, 8, , 14, 1, 
2020/12/5, 18, 6, , 8, 1, 
2020/12/6, 16, 7, , 7, 1, 
2020/12/7, 16, 9, , 5, 1, 
2020/12/8, 24, 6, , 6, 1, 
2020/12/9, 15, 9, , 15, 1, 
2020/12/10, 21, 10, , 12, 1, 
2020/12/11, 28, 11, , 7, 1, 
2020/12/12, 34, 12, , 8, 1, 
2020/12/13, 26, 20, , 20, 2, 
2020/12/14, 48, 22, , 25, 1, 
2020/12/15, 55, 11, , 15, 1, 
2020/12/16, 31, 18, , 29, 2, 
2020/12/17, 42, 25, , 30, 2, 
2020/12/18, 62, 30, , 32, 2, 
2020/12/19, 70, 19, , 18, 1, 
2020/12/20, 58, 15, , 16, 1, 
2020/12/21, 43, 22, , 23, 1, 
2020/12/22, 53, 24, , 26, 2, 
2020/12/23, 59, 21, , 24, 2, 
2020/12/24, 55, 15, , 17, 1, 
2020/12/25, 47, 5, , 10, 1, 
2020/12/26, 16, 10, , 22, 1, 
2020/12/27, 29, 11, , 18, 1, 
2020/12/28, 36, 5, , 7, 2, 
2020/12/29, 13, 6, , 11, 4, 
2020/12/30, 15, 5, , 12, 1, 
2020/12/31, 13, 6, , 13, 1, 
2021/1/1, 18, 4, , 8, 1, 
2021/1/2, 13, 5, , 13, 1, 
2021/1/3, 13, 7, , 17, 1, 
2021/1/4, 23, 7, , 19, 2, 
2020/7/2, 60, 12, , 7, 2, 
2020/7/3, 29, 13, , 7, 2, 
2020/7/4, 26, 11, , 6, 2, 
2020/7/5, 23, 13, , 5, 2, 
2020/7/6, 30, 17, , 11, 2, 
2020/7/7, 41, 22, , 12, 2, 
2020/7/8, 41, 42, , 12, 2, 
2020/7/9, 59, 31, , 9, 3, 
2020/7/10, 53, 21, , 12, 3, 
2020/7/11, 48, 23, , 7, 3, 
2020/7/12, 52, 26, , 4, 3, 
2020/7/13, 54, 20, , 10, 3, 
2020/7/14, 44, 21, , 10, 2, 
2020/7/15, 45, 17, , 9, 2, 
2020/7/16, 38, 14, , 11, 2, 
2020/7/17, 32, 13, , 9, 2, 
2020/7/18, 28, 14, , 9, 2, 
2020/7/19, 34, 19, , 9, 2, 
2020/7/20, 44, 39, , 14, 3, 
2020/7/21, 58, 36, , 13, 4, 
2020/7/22, 62, 26, , 12, 4, 
2020/7/23, 52, 29, , 17, 4, 
2020/7/24, 63, 24, , 12, 4, 
2020/7/25, 53, 23, , 6, 4, 
2020/7/26, 54, 18, , 12, 4, 
2020/7/27, 48, 26, , 15, 4, 
2020/7/28, 49, 34, , 13, 3, 
2020/7/29, 63, 30, , 15, 4, 
2020/7/30, 56, 36, , 9, 3, 
2020/7/31, 58, 30, , 15, 2, 
2020/8/1, 57, 17, , 9, 2, 
2020/8/2, 40, 18, , 5, 2, 
2020/8/3, 51, 11, , 7, 2, 
2020/8/4, 26, 11, , 7, 2, 
2020/8/5, 22, 17, , 11, 2, 
2020/8/6, 39, 29, , 13, 2, 
2020/8/7, 52, 29, , 10, 2, 
2020/8/8, 51, 32, , 14, 2, 
2020/8/9, 59, 31, , 11, 2, 
2020/8/10, 55, 32, , 12, 2, 
2020/8/11, 71, 24, , 10, 2, 
2020/8/12, 54, 17, , 9, 2, 
2020/8/13, 40, 20, , 11, 2, 
2020/8/14, 54, 20, , 15, 2, 
2020/8/15, 51, 10, , 4, 2, 
2020/8/16, 29, 9, , 4, 2, 
2020/8/17, 21, 11, , 6, 2, 
2020/8/18, 29, 14, , 8, 2, 
2020/8/19, 32, 14, , 10, 2, 
2020/8/20, 37, 18, , 15, 2, 
2020/8/21, 44, 12, , 4, 2, 
2020/8/22, 30, 15, , 6, 2, 
2020/8/23, 45, 13, , 7, 2, 
2020/8/24, 36, 19, , 10, 3, 
2020/8/25, 42, 22, , 14, 3, 
2020/8/26, 50, 22, , 17, 3, 
2020/8/27, 48, 29, , 17, 3, 
2020/8/28, 57, 17, , 9, 2, 
2020/8/29, 40, 12, , 3, 2, 
2020/8/30, 29, 4, , 3, 2, 
2020/8/31, 10, 10, , 12, 2, 
2020/9/1, 19, 20, , 24, 3, 
2020/9/2, 37, 17, , 15, 2, 
2020/9/3, 34, 22, , 21, 2, 
2020/9/4, 42, 27, , 21, 3, 
2020/9/5, 52, 21, , 19, 3, 
2020/9/6, 45, 21, , 9, 3, 
2020/9/7, 46, 17, , 8, 2, 
2020/9/8, 34, 16, , 10, 2, 
2020/9/9, 30, 20, , 17, 3, 
2020/9/10, 40, 20, , 18, 2, 
2020/9/11, 41, 21, , 17, 3, 
2020/9/12, 40, 18, , 18, 3, 
2020/9/13, 30, 21, , 10, 2, 
2020/9/14, 48, , , , , 
2020/9/16, 57, 30, , 19, 2, 
2020/9/17, 57, 26, , 13, 2, 
2020/9/18, 60, 18, , 13, 3, 
2020/9/19, 40, 7, , 4, 3, 
2020/9/20, 17, 12, , 5, 2, 
2020/9/21, 34, 16, , 12, 3, 
2020/9/22, 40, 14, , 15, 3, 
2020/9/23, 36, 13, , 9, 2, 
2020/9/24, 36, 10, , 8, 2, 
2020/9/25, 34, 9, , 7, 2, 
2020/9/26, 22, 7, , 8, 2, 
2020/9/27, 20, 8, , 6, 2, 
2020/9/28, 22, 16, , 25, 3, 
2020/9/29, 39, 21, , 32, 3, 
2020/9/30, 43, 24, , 27, 3, 
2020/10/1, 48, 13, , 12, 2, 
2020/4/2, 29, 8, , 11, 1, 
2020/4/3, 26, 9, , 9, 1, 
2020/4/4, 33, 9, , 8, 1, 
2020/4/5, 30, 10, , 4, , 
2020/4/6, 34, 8, , 6, , 
2020/4/7, 28, 7, , 7, , 
2020/4/8, 28, 13, , 8, , 
2020/4/9, 42, 13, , 7, , 
2020/4/10, 42, 10, , 4, , 
2020/4/11, 41, 11, , 3, , 
2020/4/12, 39, 12, , 3, , 
2020/4/13, 43, 12, , 6, , 
2020/4/14, 44, 11, , 8, 1, 
2020/4/15, 37, 7, , 6, 1, 
2020/4/16, 23, 9, , 5, 1, 
2020/4/17, 27, 8, , 6, 1, 
2020/4/18, 20, 10, , 7, 1, 
2020/4/19, 29, 6, , 4, 1, 
2020/4/20, 22, 9, , 7, 1, 
2020/4/21, 27, 4, , 4, 1, 
2020/4/22, 12, 7, , 7, 1, 
2020/4/23, 21, 9, , 6, 1, 
2020/4/24, 27, 9, , 6, 1, 
2020/4/25, 28, 11, , 4, 1, 
2020/4/26, 34, 13, , 2, 1, 
2020/4/27, 31, 9, , 3, 1, 
2020/4/28, 24, 8, , 4, 1, 
2020/4/29, 24, 8, , 4, 1, 
2020/4/30, 21, 8, , 2, 1, 
2020/5/1, 21, 7, , 1, 1, 
2020/5/2, 17, 8, , 2, 1, 
2020/5/3, 24, 11, , 6, 1, 
2020/5/4, 32, 22, , 9, 1, 
2020/5/5, 46, 8, , 4, 1, 
2020/5/6, 17, 12, , 11, 1, 
2020/5/7, 26, 20, , 7, 1, 
2020/5/8, 34, 16, , 4, 1, 
2020/5/9, 32, 18, , 2, 1, 
2020/5/10, 43, 6, , 1, 1, 
2020/5/11, 15, 5, , 2, 1, 
2020/5/12, 16, 8, , 7, 1, 
2020/5/13, 23, 8, , 4, 1, 
2020/5/14, 21, 7, , 7, 1, 
2020/5/15, 23, 6, , 4, 1, 
2020/5/16, 19, 7, , 3, 1, 
2020/5/17, 19, 9, , 3, 1, 
2020/5/18, 29, 11, , 10, 1, 
2020/5/19, 28, 11, , 9, 1, 
2020/5/20, 30, 10, , 10, 1, 
2020/5/21, 29, 14, , 11, 1, 
2020/5/22, 37, 21, , 10, 2, 
2020/5/23, 53, 17, , 5, 2, 
2020/5/24, 49, 14, , 2, 2, 
2020/5/25, 34, 20, , 7, 2, 
2020/5/26, 45, 13, , 7, 2, 
2020/5/27, 36, 14, , 6, 2, 
2020/5/28, 37, 13, , 6, 2, 
2020/5/29, 33, 15, , 10, 2, 
2020/5/30, 36, 17, , 9, 2, 
2020/5/31, 42, 18, , 6, 2, 
2020/6/1, 45, 16, , 9, 2, 
