date, pm25, pm10, o3, no2, so2, co
2022/1/23, 42, 15, , 19, , 
2022/1/24, 45, 14, , 19, , 
2022/1/25, 35, 13, , 20, , 
2022/1/26, 30, 16, , 21, , 
2022/1/27, 38, 20, , 22, , 
2022/1/28, 40, 17, , 26, , 
2022/1/29, 37, 12, , 21, , 
2022/1/30, 29, 13, , 25, , 
2022/1/31, 36, 25, , 29, , 
2022/2/1, 50, 16, , 10, , 
2022/2/2, 26, 24, , 34, , 
2022/2/3, 41, 29, , 33, , 
2022/2/4, 61, 36, , 29, , 
2022/2/5, 77, 19, , 12, , 
2022/2/6, 41, 12, , 16, , 
2022/2/7, 32, 13, , 21, , 
2022/2/8, 29, 14, , 20, , 
2022/2/9, 28, 24, , 27, , 
2022/2/10, 51, 36, , 36, , 
2022/2/11, 73, 45, , 31, , 
2022/2/12, 70, 33, , 20, , 
2022/2/13, 54, 27, , 14, , 
2022/2/14, 49, 15, , 16, , 
2022/2/15, 29, 15, , 23, , 
2022/2/16, 32, 17, , 26, , 
2022/2/17, 35, 27, , 32, , 
2022/2/18, 59, 26, , 30, , 
2022/2/19, 56, 7, , 8, , 
2022/2/20, 17, 10, , 16, , 
2022/2/21, 29, 15, , 23, , 
2022/2/22, 35, 8, , 16, , 
2022/2/23, 18, 13, , 23, , 
2022/2/24, 25, 19, , 25, , 
2022/2/25, 37, 12, , 15, , 
2022/2/26, 31, 8, , 11, , 
2022/2/27, 22, 15, , 12, , 
2022/2/28, 37, 18, , 22, , 
2022/3/1, 45, 24, , 26, , 
2022/3/2, 49, 16, , 19, , 
2022/3/3, 30, 20, , 27, , 
2022/3/4, 48, 10, , 13, , 
2022/3/5, 12, 9, , 13, , 
2022/3/6, 25, 8, , 6, , 
2022/3/7, 24, 13, , 16, , 
2022/3/8, 35, 14, , 19, , 
2022/3/9, 29, 22, , 26, , 
2022/3/10, 41, 56, , 22, , 
2022/3/11, 54, 16, , 21, , 
2022/3/12, 38, 9, , 14, , 
2022/3/13, 18, 8, , 11, , 
2022/3/14, 25, 40, , 14, , 
2022/3/15, 38, 307, , 16, , 
2022/3/16, 159, 91, , 15, , 
2022/3/17, 89, 24, , 9, , 
2022/3/18, 22, 10, , 10, , 
2022/3/19, 19, 16, , 9, , 
2022/3/20, 34, 17, , 6, , 
2022/3/21, 33, 9, , 14, , 
2022/3/22, 19, 5, , 7, , 
2022/3/23, 13, 9, , 10, , 
2022/3/24, 21, 9, , 11, , 
2022/3/25, 22, 17, , 9, , 
2022/3/26, 26, 15, , 9, , 
2022/3/27, 31, 25, , 8, , 
2022/3/28, 38, 43, , 14, , 
2022/3/29, 62, 58, , 20, , 
2022/3/30, 71, 25, , 15, , 
2022/3/31, 44, 19, , 22, , 
2022/4/1, 35, 11, , 14, , 
2021/10/2, 43, 20, , 17, , 
2021/10/3, 47, 8, , 8, , 
2021/10/4, 24, 11, , 17, , 
2021/10/5, 25, 20, , 15, , 
2021/10/6, 41, 12, , 15, , 
2021/10/7, 30, 22, , 25, , 
2021/10/8, 48, 20, , 22, , 
2021/10/9, 39, 12, , 13, , 
2021/10/10, 27, 11, , 8, , 
2021/10/11, 26, 14, , 12, , 
2021/10/12, 34, 19, , 13, , 
2021/10/13, 48, 10, , 13, , 
2021/10/14, 20, 22, , 24, , 
2021/10/15, 41, 28, , 25, , 
2021/10/16, 54, 24, , 24, , 
2021/10/17, 46, 17, , 12, , 
2021/10/18, 44, 20, , 21, , 
2021/10/19, 42, 22, , 20, , 
2021/10/20, 46, 21, , 19, , 
2021/10/21, 38, 14, , 16, , 
2021/10/22, 27, 9, , 6, , 
2021/10/23, 13, 13, , 15, , 
2021/10/24, 26, 14, , 17, , 
2021/10/25, 29, 23, , 25, , 
2021/10/26, 42, 22, , 18, , 
2021/10/27, 36, 28, , 28, , 
2021/10/28, 51, 27, , 24, , 
2021/10/29, 49, 26, , 24, , 
2021/10/30, 53, 15, , 10, , 
2021/10/31, 42, 12, , 6, , 
2021/11/1, 40, 4, , 8, , 
2021/11/2, 15, 11, , 14, , 
2021/11/3, 17, 9, , 13, , 
2021/11/4, 18, 11, , 19, , 
2021/11/5, 19, 8, , 14, , 
2021/11/6, 15, 6, , 12, , 
2021/11/7, 18, 16, , 23, , 
2021/11/8, 42, 15, , 23, , 
2021/11/9, 30, 17, , 23, , 
2021/11/10, 37, 22, , 23, , 
2021/11/11, 48, 37, , 38, , 
2021/11/12, 72, 18, , 24, , 
2021/11/13, 37, 16, , 18, , 
2021/11/14, 41, 16, , 17, , 
2021/11/15, 41, 10, , 13, , 
2021/11/16, 22, 14, , 21, , 
2021/11/17, 29, 10, , 13, , 
2021/11/18, 22, 14, , 19, , 
2021/11/19, 29, 13, , 14, , 
2021/11/20, 28, 12, , 12, , 
2021/11/21, 30, 20, , 16, , 
2021/11/22, 50, 17, , 19, , 
2021/11/23, 43, 16, , 17, , 
2021/11/24, 42, 18, , 19, , 
2021/11/25, 41, 18, , 25, , 
2021/11/26, 38, 19, , 28, , 
2021/11/27, 39, 7, , 14, , 
2021/11/28, 16, 8, , 12, , 
2021/11/29, 21, 12, , 15, , 
2021/11/30, 29, 21, , 30, , 
2021/12/1, 48, 23, , 27, , 
2021/12/2, 56, 20, , 18, , 
2021/12/3, 48, 10, , 20, , 
2021/12/4, 17, , , , , 
2021/12/8, 38, 8, , 8, , 
2021/12/9, 22, 10, , 14, , 
2021/12/10, 14, 11, , 16, , 
2021/12/11, 23, 15, , 21, , 
2021/12/12, 36, 18, , 24, , 
2021/12/13, 49, 22, , 25, , 
2021/12/14, 51, 15, , 24, , 
2021/12/15, 35, 25, , 35, , 
2021/12/16, 51, 28, , 31, , 
2021/12/17, 62, 20, , 26, , 
2021/12/18, 49, 18, , 20, , 
2021/12/19, 53, 14, , 14, , 
2021/12/20, 37, 22, , 25, , 
2021/12/21, 55, 36, , 25, , 
2021/12/22, 79, 27, , 24, , 
2021/12/23, 63, 22, , 26, , 
2021/12/24, 58, 11, , 18, , 
2021/12/25, 41, 7, , 11, , 
2021/12/26, 21, 9, , 13, , 
2021/12/27, 31, 11, , 10, , 
2021/12/28, 20, 17, , 14, , 
2021/12/29, 30, 24, , 20, , 
2021/12/30, 52, 24, , 23, , 
2021/12/31, 56, 21, , 23, , 
2022/1/1, 52, 20, , 23, , 
2022/1/2, 53, 20, , 24, , 
2022/1/3, 52, 29, , 24, , 
2021/7/2, 55, 25, , 23, , 
2021/7/3, 49, 15, , 12, , 
2021/7/4, 30, 12, , 10, , 
2021/7/5, 27, 21, , 14, , 
2021/7/6, 43, 21, , 13, , 
2021/7/7, 46, 14, , 14, , 
2021/7/8, 35, 11, , 8, , 
2021/7/9, 27, 20, , 15, , 
2021/7/10, 39, 32, , 19, , 
2021/7/11, 63, 58, , 11, , 
2021/7/12, 87, 24, , 11, , 
2021/7/13, 35, 17, , 7, , 
2021/7/14, 35, 15, , 7, , 
2021/7/15, 32, 16, , 10, , 
2021/7/16, 33, 25, , 18, , 
2021/7/17, 46, 24, , 9, , 
2021/7/18, 50, 19, , 8, , 
2021/7/19, 39, 22, , 15, , 
2021/7/20, 41, 34, , 20, , 
2021/7/21, 61, 34, , 16, , 
2021/7/22, 65, 34, , 20, , 
2021/7/23, 61, 31, , 26, , 
2021/7/24, 59, 17, , 9, , 
2021/7/25, 40, 13, , 10, , 
2021/7/26, 32, 21, , 10, , 
2021/7/27, 56, 31, , 15, , 
2021/7/28, 66, 26, , 16, , 
2021/7/29, 53, 37, , 17, , 
2021/7/30, 95, 17, , 18, , 
2021/7/31, 23, 19, , 8, , 
2021/8/1, 36, 12, , 5, , 
2021/8/2, 25, 17, , 10, , 
2021/8/3, 38, 25, , 14, , 
2021/8/4, 55, 24, , 11, , 
2021/8/5, 49, 24, , 17, , 
2021/8/6, 50, 20, , 12, , 
2021/8/7, 40, 16, , 8, , 
2021/8/8, 36, 15, , 8, , 
2021/8/9, 33, 45, , 10, , 
2021/8/10, 106, 58, , 9, , 
2021/8/11, 134, 68, , 18, , 
2021/8/12, 98, 51, , 15, , 
2021/8/13, 87, 49, , 18, , 
2021/8/14, 84, 54, , 15, , 
2021/8/15, 82, 41, , 12, , 
2021/8/16, 66, 31, , 9, , 
2021/8/17, 64, 18, , 6, , 
2021/8/18, 35, 27, , 9, , 
2021/8/19, 53, 34, , 12, , 
2021/8/20, 64, 34, , 13, , 
2021/8/21, 79, 33, , 15, , 
2021/8/22, 68, 30, , 13, , 
2021/8/23, 60, 29, , 12, , 
2021/8/24, 54, 23, , 9, , 
2021/8/25, 44, 29, , 11, , 
2021/8/26, 55, 30, , 17, , 
2021/8/27, 58, 25, , 20, , 
2021/8/28, 37, 26, , 12, , 
2021/8/29, 51, 19, , 9, , 
2021/8/30, 44, 17, , 14, , 
2021/8/31, 35, 20, , 11, , 
2021/9/1, 42, 20, , 10, , 
2021/9/2, 58, 19, , 13, , 
2021/9/3, 56, 27, , 17, , 
2021/9/4, 75, 8, , 12, , 
2021/9/5, 23, 20, , 14, , 
2021/9/6, 60, 25, , 13, , 
2021/9/7, 65, 14, , 18, , 
2021/9/8, 28, 17, , 12, , 
2021/9/9, 39, 16, , 16, , 
2021/9/10, 39, 13, , 13, , 
2021/9/11, 33, 12, , 15, , 
2021/9/12, 29, 17, , 13, , 
2021/9/13, 34, 40, , 19, , 
2021/9/14, 79, 43, , 11, , 
2021/9/15, 115, 34, , 15, , 
2021/9/16, 94, 20, , 20, , 
2021/9/17, 53, 13, , 19, , 
2021/9/18, 31, 7, , 13, , 
2021/9/19, 17, 10, , 10, , 
2021/9/20, 26, 10, , 8, , 
2021/9/21, 19, 8, , 5, , 
2021/9/22, 21, 10, , 8, , 
2021/9/23, 32, 10, , 7, , 
2021/9/24, 25, 27, , 12, , 
2021/9/25, 61, 18, , 15, , 
2021/9/26, 50, 7, , 10, , 
2021/9/27, 12, 14, , 25, , 
2021/9/28, 30, 13, , 22, , 
2021/9/29, 24, 10, , 15, , 
2021/9/30, 18, 16, , 17, , 
2021/10/1, 32, 20, , 22, , 
2021/4/2, 46, 17, , 9, , 
2021/4/3, 37, 22, , 13, , 
2021/4/4, 49, 20, , 11, , 
2021/4/5, 42, 20, , 16, , 
2021/4/6, 47, 18, , 23, , 
2021/4/7, 39, 15, , 11, , 
2021/4/8, 33, 18, , 11, , 
2021/4/9, 42, 17, , 12, , 
2021/4/10, 41, 20, , 10, , 
2021/4/11, 48, 11, , 8, , 
2021/4/12, 36, 11, , 9, , 
2021/4/13, 26, 23, , 17, , 
2021/4/14, 53, 14, , 10, , 
2021/4/15, 36, 17, , 11, , 
2021/4/16, 42, 15, , 13, , 
2021/4/17, 39, 10, , 8, , 
2021/4/18, 25, 15, , 9, , 
2021/4/19, 47, 19, , 20, , 
2021/4/20, 49, 18, , 18, , 
2021/4/21, 46, 12, , 14, , 
2021/4/22, 29, 13, , 16, , 
2021/4/23, 35, 8, , 8, , 
2021/4/24, 19, 11, , 5, , 
2021/4/25, 30, 8, , 11, , 
2021/4/26, 31, 22, , 19, , 
2021/4/27, 50, 19, , 18, , 
2021/4/28, 43, 18, , 16, , 
2021/4/29, 38, 15, , 13, , 
2021/4/30, 35, 18, , 16, , 
2021/5/1, 35, 9, , 10, , 
2021/5/2, 24, 11, , 8, , 
2021/5/3, 29, 12, , 6, , 
2021/5/4, 32, 14, , 16, , 
2021/5/5, 33, 17, , 19, , 
2021/5/6, 40, 17, , 20, , 
2021/5/7, 32, 14, , 15, , 
2021/5/8, 27, 17, , 13, , 
2021/5/9, 35, 19, , 8, , 
2021/5/10, 39, 16, , 11, , 
2021/5/11, 28, 10, , 11, , 
2021/5/12, 19, 13, , 11, , 
2021/5/13, 24, 12, , 12, , 
2021/5/14, 21, 12, , 15, , 
2021/5/15, 25, 11, , 9, , 
2021/5/16, 23, 9, , 6, , 
2021/5/17, 18, 10, , 12, , 
2021/5/18, 22, 19, , 17, , 
2021/5/19, 35, 9, , 7, , 
2021/5/20, 17, 18, , 14, , 
2021/5/21, 34, 28, , 22, , 
2021/5/22, 48, 11, , 8, , 
2021/5/23, 18, 10, , 5, , 
2021/5/24, 19, 12, , 14, , 
2021/5/25, 26, 14, , 9, , 
2021/5/26, 27, 24, , 13, , 
2021/5/27, 44, 23, , 10, , 
2021/5/28, 44, 22, , 13, , 
2021/5/29, 53, 15, , 9, , 
2021/5/30, 39, 19, , 8, , 
2021/5/31, 44, 26, , 11, , 
2021/6/1, 52, 27, , 12, , 
2021/6/2, 71, 21, , 14, , 
2021/6/3, 39, 23, , 11, , 
2021/6/4, 47, 23, , 18, , 
2021/6/5, 46, 20, , 6, , 
2021/6/6, 51, 22, , 11, , 
2021/6/7, 50, 20, , 15, , 
2021/6/8, 44, 19, , 17, , 
2021/6/9, 39, 24, , 18, , 
2021/6/10, 49, 24, , 15, , 
2021/6/11, 49, 24, , 8, , 
2021/6/12, 48, 15, , 3, , 
2021/6/13, 33, 19, , 5, , 
2021/6/14, 44, 26, , 11, , 
2021/6/15, 46, 28, , 6, , 
2021/6/16, 43, 27, , 11, , 
2021/6/17, 45, 45, , 15, , 
2021/6/18, 108, 41, , 11, , 
2021/6/19, 100, 1, , 9, , 
2021/6/20, 5, 11, , 7, , 
2021/6/21, 34, 12, , 10, , 
2021/6/22, 25, 13, , 15, , 
2021/6/23, 22, 9, , 9, , 
2021/6/24, 21, 14, , 11, , 
2021/6/25, 30, 22, , 17, , 
2021/6/26, 45, 23, , 13, , 
2021/6/27, 49, 14, , 8, , 
2021/6/28, 32, 15, , 10, , 
2021/6/29, 29, 14, , 13, , 
2021/6/30, 32, 22, , 16, , 
2021/7/1, 45, 29, , 20, , 
2021/1/5, 28, 18, , 26, , 
2021/1/6, 43, 15, , 16, , 
2021/1/7, 40, 9, , 13, , 
2021/1/8, 27, 7, , 10, , 
2021/1/9, 23, 6, , 7, , 
2021/1/10, 27, 7, , 9, , 
2021/1/11, 25, 9, , 14, , 
2021/1/12, 31, 31, , 34, , 
2021/1/13, 83, 43, , 48, , 
2021/1/14, 110, 43, , 57, , 
2021/1/15, 110, 44, , 57, , 
2021/1/16, 113, 55, , 69, , 
2021/1/17, 142, 45, , 50, , 
2021/1/18, 116, 31, , 43, , 
2021/1/19, 79, 24, , 34, , 
2021/1/20, 69, 24, , 36, , 
2021/1/21, 68, 9, , 15, , 
2021/1/22, 29, 8, , 13, , 
2021/1/23, 22, 8, , 7, , 
2021/1/24, 22, 11, , 7, , 
2021/1/25, 22, 8, , 11, , 
2021/1/26, 27, 15, , 16, , 
2021/1/27, 44, 22, , 19, , 
2021/1/28, 56, 20, , 17, , 
2021/1/29, 54, 22, , 16, , 
2021/1/30, 53, 9, , 7, , 
2021/1/31, 23, 12, , 6, , 
2021/2/1, 30, 14, , 11, , 
2021/2/2, 22, 13, , 14, , 
2021/2/3, 32, 16, , 19, , 
2021/2/4, 42, 20, , 18, , 
2021/2/5, 50, 35, , 14, , 
2021/2/6, 54, 20, , 15, , 
2021/2/7, 43, 9, , 7, , 
2021/2/8, 23, 10, , 12, , 
2021/2/9, 21, 11, , 16, , 
2021/2/10, 29, 15, , 15, , 
2021/2/11, 24, 20, , 19, , 
2021/2/12, 48, 17, , 17, , 
2021/2/13, 41, 17, , 17, , 
2021/2/14, 37, 16, , 17, , 
2021/2/15, 43, 18, , 16, , 
2021/2/16, 41, 28, , 23, , 
2021/2/17, 62, 32, , 30, , 
2021/2/18, 63, 63, , 28, , 
2021/2/19, 77, 69, , 28, , 
2021/2/20, 74, 36, , 17, , 
2021/2/21, 65, 55, , 7, , 
2021/2/22, 67, 15, , 17, , 
2021/2/23, 33, 18, , 21, , 
2021/2/24, 47, 33, , 20, , 
2021/2/25, 60, 46, , 13, , 
2021/2/26, 62, 46, , 18, , 
2021/2/27, 65, 26, , 14, , 
2021/2/28, 48, 28, , 7, , 
2021/3/1, 53, 30, , 15, , 
2021/3/2, 55, 40, , 15, , 
2021/3/3, 60, 65, , 21, , 
2021/3/4, 71, 65, , 25, , 
2021/3/5, 86, 50, , 18, , 
2021/3/6, 74, 32, , 10, , 
2021/3/7, 59, 22, , 10, , 
2021/3/8, 55, 21, , 19, , 
2021/3/9, 48, 14, , 12, , 
2021/3/10, 36, 21, , 22, , 
2021/3/11, 52, 23, , 19, , 
2021/3/12, 56, 13, , 16, , 
2021/3/13, 28, 13, , 15, , 
2021/3/14, 28, 11, , 12, , 
2021/3/15, 31, 11, , 12, , 
2021/3/16, 24, 11, , 7, , 
2021/3/17, 19, 7, , 6, , 
2021/3/18, 12, 11, , 11, , 
2021/3/19, 20, 9, , 8, , 
2021/3/20, 16, 6, , 6, , 
2021/3/21, 15, 10, , 9, , 
2021/3/22, 26, 17, , 18, , 
2021/3/23, 40, 18, , 22, , 
2021/3/24, 39, 17, , 22, , 
2021/3/25, 36, 20, , 23, , 
2021/3/26, 39, 31, , 17, , 
2021/3/27, 47, 24, , 7, , 
2021/3/28, 45, 25, , 7, , 
2021/3/29, 49, 23, , 12, , 
2021/3/30, 36, 28, , 11, , 
2021/3/31, 43, 28, , 13, , 
2021/4/1, 44, 29, , 9, , 
2020/10/2, 32, 10, , 9, , 
2020/10/3, 21, 7, , 6, , 
2020/10/4, 17, 9, , 6, , 
2020/10/5, 26, 9, , 14, , 
2020/10/6, 14, 13, , 21, , 
2020/10/7, 27, 13, , 22, , 
2020/10/8, 31, 14, , 25, , 
2020/10/9, 35, 20, , 28, , 
2020/10/10, 49, 10, , 8, , 
2020/10/11, 30, 6, , 4, , 
2020/10/12, 15, 4, , 6, , 
2020/10/13, 9, 15, , 24, , 
2020/10/14, 32, 9, , 15, , 
2020/10/15, 23, 8, , 17, , 
2020/10/16, 17, 11, , 20, , 
2020/10/17, 31, 14, , 22, , 
2020/10/18, 40, 14, , 16, , 
2020/10/19, 43, 20, , 21, , 
2020/10/20, 43, 17, , 20, , 
2020/10/21, 45, 8, , 15, , 
2020/10/22, 22, 8, , 15, , 
2020/10/23, 23, 8, , 18, , 
2020/10/24, 26, 11, , 15, , 
2020/10/25, 33, 6, , 8, , 
2020/10/26, 20, 5, , 12, , 
2020/10/27, 13, 9, , 15, , 
2020/10/28, 24, 16, , 21, , 
2020/10/29, 40, 15, , 21, , 
2020/10/30, 48, 18, , 24, , 
2020/10/31, 54, 16, , 22, , 
2020/11/1, 46, 26, , 23, , 
2020/11/2, 70, 25, , 21, , 
2020/11/3, 73, 12, , 17, , 
2020/11/4, 39, 3, , 8, , 
2020/11/5, 9, 3, , 12, , 
2020/11/6, 16, 35, , 10, , 
2020/11/7, 56, 9, , 12, , 
2020/11/8, 29, 11, , 18, , 
2020/11/9, 39, 15, , 23, , 
2020/11/10, 53, 15, , 25, , 
2020/11/11, 40, 19, , 27, , 
2020/11/12, 45, 18, , 25, , 
2020/11/13, 53, 17, , 25, , 
2020/11/14, 51, 21, , 26, , 
2020/11/15, 68, 12, , 13, , 
2020/11/16, 48, 16, , 23, , 
2020/11/17, 47, 21, , 26, , 
2020/11/18, 59, 24, , 25, , 
2020/11/19, 63, 14, , 18, , 
2020/11/20, 39, 7, , 15, , 
2020/11/21, 21, 9, , 20, , 
2020/11/22, 27, 15, , 26, , 
2020/11/23, 46, 21, , 31, , 
2020/11/24, 55, 23, , 30, , 
2020/11/25, 64, 27, , 28, , 
2020/11/26, 71, 16, , 17, , 
2020/11/27, 35, 12, , 19, , 
2020/11/28, 30, 15, , 18, , 
2020/11/29, 41, 16, , 16, , 
2020/11/30, 50, 15, , 21, , 
2020/12/1, 36, 15, , 24, , 
2020/12/2, 29, 12, , 16, , 
2020/12/3, 29, 17, , 23, , 
2020/12/4, 36, 11, , 17, , 
2020/12/5, 22, 7, , 11, , 
2020/12/6, 18, 8, , 9, , 
2020/12/7, 19, 8, , 7, , 
2020/12/8, 21, 6, , 7, , 
2020/12/9, 16, 12, , 19, , 
2020/12/10, 24, 11, , 15, , 
2020/12/11, 23, 11, , 10, , 
2020/12/12, 27, 13, , 9, , 
2020/12/13, 24, 21, , 20, , 
2020/12/14, 53, 25, , 23, , 
2020/12/15, 54, 14, , 19, , 
2020/12/16, 28, 16, , 25, , 
2020/12/17, 36, 25, , 27, , 
2020/12/18, 46, 34, , 30, , 
2020/12/19, 71, 17, , 18, , 
2020/12/20, 53, 16, , 16, , 
2020/12/21, 46, 29, , 23, , 
2020/12/22, 56, 27, , 23, , 
2020/12/23, 57, 24, , 24, , 
2020/12/24, 53, 15, , 14, , 
2020/12/25, 41, 6, , 8, , 
2020/12/26, 18, 13, , 19, , 
2020/12/27, 35, 15, , 18, , 
2020/12/28, 43, 9, , 10, , 
2020/12/29, 18, 10, , 13, , 
2020/12/30, 16, 9, , 17, , 
2020/12/31, 17, 11, , 15, , 
2021/1/1, 27, 8, , 10, , 
2021/1/2, 22, 8, , 13, , 
2021/1/3, 17, 12, , 17, , 
2021/1/4, 33, 14, , 21, , 
2020/7/2, 49, 14, , 12, , 
2020/7/3, 28, 14, , 6, , 
2020/7/4, 31, 9, , 4, , 
2020/7/5, 22, 10, , 3, , 
2020/7/6, 22, 16, , 7, , 
2020/7/7, 36, 18, , 11, , 
2020/7/8, 34, 36, , 10, , 
2020/7/9, 50, 26, , 5, , 
2020/7/10, 43, 16, , 9, , 
2020/7/11, 35, 23, , 4, , 
2020/7/12, 53, 31, , 3, , 
2020/7/13, 68, 19, , 7, , 
2020/7/14, 44, 21, , 4, , 
2020/7/15, 50, 13, , 4, , 
2020/7/16, 29, 14, , 6, , 
2020/7/17, 34, 12, , 5, , 
2020/7/18, 24, 15, , 6, , 
2020/7/19, 33, 23, , 9, , 
2020/7/20, 56, 38, , 16, , 
2020/7/21, 52, 38, , 13, , 
2020/7/22, 64, 24, , 11, , 
2020/7/23, 45, 25, , 17, , 
2020/7/24, 49, 24, , 13, , 
2020/7/25, 54, 18, , 6, , 
2020/7/26, 37, 28, , 15, , 
2020/7/27, 72, 28, , 16, , 
2020/7/28, 52, 34, , 17, , 
2020/7/29, 62, 28, , 12, , 
2020/7/30, 56, 43, , 9, , 
2020/7/31, 84, 26, , 18, , 
2020/8/1, 45, 16, , 13, , 
2020/8/2, 39, 21, , 6, , 
2020/8/3, 56, 9, , 4, , 
2020/8/4, 18, 10, , 4, , 
2020/8/5, 25, 20, , 9, , 
2020/8/6, 45, 29, , 13, , 
2020/8/7, 58, 24, , 12, , 
2020/8/8, 41, 25, , 10, , 
2020/8/9, 44, 32, , 11, , 
2020/8/10, 59, 36, , 13, , 
2020/8/11, 67, 27, , 10, , 
2020/8/12, 65, 19, , 9, , 
2020/8/13, 46, 18, , 13, , 
2020/8/14, 37, 19, , 14, , 
2020/8/15, 49, 17, , 6, , 
2020/8/16, 46, 8, , 5, , 
2020/8/17, 22, 11, , 10, , 
2020/8/18, 25, 15, , 10, , 
2020/8/19, 34, 19, , 13, , 
2020/8/20, 51, 21, , 16, , 
2020/8/21, 52, 23, , 6, , 
2020/8/22, 64, 15, , 6, , 
2020/8/23, 47, 14, , 3, , 
2020/8/24, 39, 21, , 9, , 
2020/8/25, 54, 24, , 14, , 
2020/8/26, 55, 31, , 19, , 
2020/8/27, 70, 26, , 15, , 
2020/8/28, 52, 21, , 11, , 
2020/8/29, 42, 13, , 3, , 
2020/8/30, 29, 7, , 2, , 
2020/8/31, 18, 12, , 10, , 
2020/9/1, 29, 21, , 24, , 
2020/9/2, 43, 17, , 12, , 
2020/9/3, 36, 16, , 16, , 
2020/9/4, 43, 26, , 22, , 
2020/9/5, 50, 16, , 18, , 
2020/9/6, 35, 17, , 8, , 
2020/9/7, 35, 15, , 4, , 
2020/9/8, 32, 12, , 9, , 
2020/9/9, 19, 16, , 20, , 
2020/9/10, 31, 15, , 12, , 
2020/9/11, 31, 16, , 14, , 
2020/9/12, 34, 14, , 13, , 
2020/9/13, 27, 16, , 9, , 
2020/9/14, 30, 19, , 8, , 
2020/9/15, 32, 24, , 16, , 
2020/9/16, 47, 22, , 17, , 
2020/9/17, 41, 21, , 12, , 
2020/9/18, 46, 14, , 12, , 
2020/9/19, 29, 6, , 6, , 
2020/9/20, 14, 10, , 8, , 
2020/9/21, 23, 16, , 16, , 
2020/9/22, 37, 13, , 17, , 
2020/9/23, 32, 10, , 13, , 
2020/9/24, 23, 9, , 12, , 
2020/9/25, 23, 9, , 10, , 
2020/9/26, 19, 9, , 9, , 
2020/9/27, 21, 5, , 5, , 
2020/9/28, 13, 14, , 24, , 
2020/9/29, 30, 16, , 30, , 
2020/9/30, 34, 19, , 26, , 
2020/10/1, 43, 13, , 16, , 
2020/4/2, 25, 6, , 8, , 
2020/4/3, 19, 8, , 8, , 
2020/4/4, 25, 8, , 6, , 
2020/4/5, 28, 9, , 4, , 
2020/4/6, 24, 6, , 5, , 
2020/4/7, 16, 7, , 6, , 
2020/4/8, 21, 12, , 6, , 
2020/4/9, 38, 12, , 4, , 
2020/4/10, 38, 9, , 3, , 
2020/4/11, 33, 10, , 2, , 
2020/4/12, 33, 11, , 2, , 
2020/4/13, 41, 11, , 5, , 
2020/4/14, 42, 8, , 6, , 
2020/4/15, 33, 5, , 5, , 
2020/4/16, 21, 7, , 5, , 
2020/4/17, 26, 9, , 6, , 
2020/4/18, 21, 10, , 6, , 
2020/4/19, 27, 6, , 2, , 
2020/4/20, 17, 8, , 6, , 
2020/4/21, 24, 6, , 5, , 
2020/4/22, 16, 6, , 6, , 
2020/4/23, 18, 9, , 5, , 
2020/4/24, 31, 9, , 5, , 
2020/4/25, 28, 11, , 3, , 
2020/4/26, 29, 14, , 2, , 
2020/4/27, 30, 11, , 4, , 
2020/4/28, 26, 8, , 5, , 
2020/4/29, 19, 8, , 5, , 
2020/4/30, 18, 8, , 2, , 
2020/5/1, 18, 7, , 1, , 
2020/5/2, 16, 9, , 2, , 
2020/5/3, 28, 8, , 3, , 
2020/5/4, 21, 20, , 6, , 
2020/5/5, 36, 8, , 5, , 
2020/5/6, 14, 11, , 9, , 
2020/5/7, 27, 16, , 4, , 
2020/5/8, 29, 13, , 3, , 
2020/5/9, 28, 17, , 2, , 
2020/5/10, 34, 7, , , , 
2020/5/11, 16, 6, , 3, , 
2020/5/12, 15, 8, , 6, , 
2020/5/13, 23, 8, , 5, , 
2020/5/14, 18, 7, , 8, , 
2020/5/15, 22, 6, , 4, , 
2020/5/16, 15, 7, , 1, , 
2020/5/17, 19, 11, , 2, , 
2020/5/18, 33, 11, , 7, , 
2020/5/19, 30, 10, , 7, , 
2020/5/20, 26, 10, , 8, , 
2020/5/21, 23, 12, , 11, , 
2020/5/22, 28, 18, , 9, , 
2020/5/23, 45, 18, , 6, , 
2020/5/24, 48, 13, , 1, , 
2020/5/25, 30, 18, , 5, , 
2020/5/26, 40, 11, , 4, , 
2020/5/27, 32, 11, , 3, , 
2020/5/28, 27, 14, , 4, , 
2020/5/29, 36, 15, , 7, , 
2020/5/30, 40, 16, , 9, , 
2020/5/31, 40, 20, , 5, , 
2020/6/1, 48, 16, , 11, , 
2020/6/2, 39, 22, , 11, , 
2020/6/3, 50, 21, , 10, , 
2020/6/4, 45, 16, , 8, , 
2020/6/5, 43, 11, , 8, , 
2020/6/6, 29, 15, , 4, , 
2020/6/7, 35, 11, , 4, , 
2020/6/8, 30, 6, , 4, , 
2020/6/9, 16, 7, , 5, , 
2020/6/10, 19, 10, , 9, , 
2020/6/11, 25, 17, , 9, , 
2020/6/12, 31, 10, , 5, , 
2020/6/13, 19, 10, , 5, , 
2020/6/14, 26, 11, , 7, , 
2020/6/15, 28, 13, , 9, , 
2020/6/16, 31, 7, , 8, , 
2020/6/17, 16, 11, , 7, , 
2020/6/18, 30, 12, , 8, , 
2020/6/19, 32, 17, , 9, , 
2020/6/20, 46, 15, , 11, , 
2020/6/21, 38, 15, , 9, , 
2020/6/22, 41, 19, , 7, , 
