date, pm25, pm10, o3, no2, so2, co
2022/1/20, 38, 9, , 25, , 
2022/1/21, 33, 6, , 19, , 
2022/1/22, 22, 7, , 18, , 
2022/1/23, 25, 9, , 18, , 
2022/1/24, 31, 9, , 25, , 
2022/1/25, 30, 8, , 23, , 
2022/1/26, 25, 8, , 24, , 
2022/1/27, 30, 10, , 30, , 
2022/1/28, 34, 8, , 31, , 
2022/1/29, 27, 6, , 26, , 
2022/1/30, 21, 8, , 32, , 
2022/1/31, 31, 9, , 31, , 
2022/2/1, 35, 6, , 11, , 
2022/2/2, 22, 9, , 31, , 
2022/2/3, 33, 9, , 29, , 
2022/2/4, 32, 11, , 28, , 
2022/2/5, 40, 8, , 13, , 
2022/2/6, 30, 4, , 15, , 
2022/2/7, 16, 7, , 27, , 
2022/2/8, 24, 5, , 22, , 
2022/2/9, 21, 8, , 28, , 
2022/2/10, 30, 10, , 31, , 
2022/2/11, 36, 12, , 26, , 
2022/2/12, 43, 10, , 20, , 
2022/2/13, 35, 11, , 14, , 
2022/2/14, 42, 3, , 8, , 
2022/2/15, 14, 4, , 15, , 
2022/2/16, 16, 4, , 15, , 
2022/2/17, 18, 7, , 28, , 
2022/2/18, 24, 9, , 23, , 
2022/2/19, 33, 4, , 9, , 
2022/2/20, 18, 4, , 15, , 
2022/2/21, 16, 7, , 25, , 
2022/2/22, 28, 4, , 22, , 
2022/2/23, 12, 5, , 27, , 
2022/2/24, 20, 19, , 31, , 
2022/2/25, 38, 14, , 17, , 
2022/2/26, 35, 10, , 13, , 
2022/2/27, 28, 14, , 11, , 
2022/2/28, 37, 18, , 22, , 
2022/3/1, 44, 24, , 22, , 
2022/3/2, 53, 14, , 11, , 
2022/3/3, 32, 15, , 22, , 
2022/3/4, 37, 6, , 10, , 
2022/3/5, 15, 6, , 11, , 
2022/3/6, 18, 6, , 5, , 
2022/3/7, 17, 9, , 13, , 
2022/3/8, 33, 8, , 11, , 
2022/3/9, 22, 17, , 20, , 
2022/3/10, 37, 20, , 21, , 
2022/3/11, 47, 14, , 17, , 
2022/3/12, 33, , , , , 
2022/3/15, 84, 344, , 22, , 
2022/3/16, 162, 99, , 17, , 
2022/3/17, 92, 30, , 9, , 
2022/3/18, 27, 13, , 12, , 
2022/3/19, 23, 19, , 10, , 
2022/3/20, 41, 19, , 5, , 
2022/3/21, 34, 9, , 11, , 
2022/3/22, 22, 5, , 7, , 
2022/3/23, 13, 11, , 11, , 
2022/3/24, 28, 12, , 17, , 
2022/3/25, 30, 20, , 12, , 
2022/3/26, 35, 16, , 8, , 
2022/3/27, 37, 30, , 8, , 
2022/3/28, 94, 50, , 13, , 
2022/3/29, 143, 52, , 13, , 
2022/3/30, 64, 29, , 13, , 
2022/3/31, 53, 15, , 9, , 
2022/4/1, 36, 7, , 8, , 
2021/10/2, 39, 18, , 18, , 
2021/10/3, 43, 7, , 5, , 
2021/10/4, 20, 5, , 11, , 
2021/10/5, 12, 8, , 12, , 
2021/10/6, 17, 12, , 19, , 
2021/10/7, 22, 16, , 28, , 
2021/10/8, 29, 18, , 24, , 
2021/10/9, 34, 14, , 17, , 
2021/10/10, 26, 14, , 11, , 
2021/10/11, 31, 15, , 16, , 
2021/10/12, 35, 15, , 13, , 
2021/10/13, 35, 14, , 18, , 
2021/10/14, 24, 22, , 23, , 
2021/10/15, 39, 24, , 22, , 
2021/10/16, 48, 25, , 26, , 
2021/10/17, 49, 14, , 12, , 
2021/10/18, 38, 21, , 19, , 
2021/10/19, 47, 23, , 19, , 
2021/10/20, 44, 21, , 15, , 
2021/10/21, 40, 14, , 13, , 
2021/10/22, 27, 10, , 7, , 
2021/10/23, 11, 11, , 14, , 
2021/10/24, 21, 17, , 21, , 
2021/10/25, 36, 24, , 27, , 
2021/10/26, 42, 22, , 19, , 
2021/10/27, 34, 27, , 27, , 
2021/10/28, 48, 27, , 24, , 
2021/10/29, 46, 22, , 20, , 
2021/10/30, 47, 9, , 7, , 
2021/10/31, 32, 14, , 5, , 
2021/11/1, 50, 4, , 4, , 
2021/11/2, 15, 7, , 8, , 
2021/11/3, 14, 4, , 6, , 
2021/11/4, 9, 9, , 12, , 
2021/11/5, 23, , , , , 
2021/12/4, 21, , , , , 
2021/12/10, 12, 6, , 10, , 
2021/12/11, 14, 13, , 20, , 
2021/12/12, 31, 15, , 22, , 
2021/12/13, 44, 23, , 24, , 
2021/12/14, 54, 24, , 29, , 
2021/12/15, 50, 28, , 35, , 
2021/12/16, 51, 21, , 29, , 
2021/12/17, 48, 24, , 27, , 
2021/12/18, 55, 22, , 20, , 
2021/12/19, 48, 14, , 18, , 
2021/12/20, 33, 22, , 25, , 
2021/12/21, 54, 35, , 26, , 
2021/12/22, 72, 26, , 21, , 
2021/12/23, 60, 20, , 24, , 
2021/12/24, 52, 13, , 17, , 
2021/12/25, 41, 5, , 10, , 
2021/12/26, 21, 12, , 12, , 
2021/12/27, 26, 9, , 5, , 
2021/12/28, 24, 12, , 12, , 
2021/12/29, 26, 19, , 19, , 
2021/12/30, 44, 24, , 23, , 
2021/12/31, 56, 20, , 20, , 
2022/1/1, 54, 23, , 22, , 
2022/1/2, 64, 16, , 17, , 
2022/1/3, 50, 29, , 24, , 
2021/7/2, 55, 26, , 15, , 
2021/7/3, 60, 25, , 6, , 
2021/7/4, 39, 23, , 2, , 
2021/7/5, 41, 37, , 6, , 
2021/7/6, 53, 35, , 7, , 
2021/7/7, 52, 28, , 8, , 
2021/7/8, 42, 17, , 9, , 
2021/7/9, 25, 37, , 14, , 
2021/7/10, 61, 38, , 13, , 
2021/7/11, 65, 59, , 13, , 
2021/7/12, 86, 37, , 4, , 
2021/7/13, 50, 17, , 5, , 
2021/7/14, 32, 16, , 7, , 
2021/7/15, 31, 25, , 11, , 
2021/7/16, 38, 47, , 18, , 
2021/7/17, 64, 26, , 9, , 
2021/7/18, 59, 23, , 5, , 
2021/7/19, 50, 23, , 8, , 
2021/7/20, 47, 29, , 17, , 
2021/7/21, 60, 39, , 16, , 
2021/7/22, 77, 37, , 17, , 
2021/7/23, 69, 43, , 22, , 
2021/7/24, 87, 33, , 4, , 
2021/7/25, 34, 30, , 4, , 
2021/7/26, 40, 51, , 8, , 
2021/7/27, 73, 52, , 12, , 
2021/7/28, 77, 26, , 11, , 
2021/7/29, 46, 50, , 8, , 
2021/7/30, 95, 21, , 9, , 
2021/7/31, 29, 15, , 2, , 
2021/8/1, 37, 8, , 3, , 
2021/8/2, 34, 13, , 7, , 
2021/8/3, 29, 28, , 14, , 
2021/8/4, 73, 18, , 3, , 
2021/8/5, 58, 7, , 11, , 
2021/8/6, 38, 30, , 8, , 
2021/8/7, 54, 9, , 2, , 
2021/8/8, 33, 9, , 4, , 
2021/8/9, 32, 45, , 7, , 
2021/8/10, 110, 39, , 10, , 
2021/8/11, 103, 52, , 16, , 
2021/8/12, 86, 36, , 8, , 
2021/8/13, 54, 33, , 18, , 
2021/8/14, 67, 41, , 19, , 
2021/8/15, 79, 35, , 9, , 
2021/8/16, 73, 16, , 12, , 
2021/8/17, 48, 9, , 5, , 
2021/8/18, 31, 13, , 6, , 
2021/8/19, 38, 17, , 8, , 
2021/8/20, 52, 20, , 8, , 
2021/8/21, 52, 14, , 16, , 
2021/8/22, 43, 16, , 17, , 
2021/8/23, 51, 20, , 12, , 
2021/8/24, 54, 13, , 7, , 
2021/8/25, 43, 19, , 6, , 
2021/8/26, 56, 20, , 17, , 
2021/8/27, 63, 19, , 16, , 
2021/8/28, 55, 17, , 6, , 
2021/8/29, 50, 13, , 3, , 
2021/8/30, 50, 16, , 5, , 
2021/8/31, 39, 19, , 7, , 
2021/9/1, 50, 27, , 7, , 
2021/9/2, 67, 26, , 10, , 
2021/9/3, 58, 25, , 12, , 
2021/9/4, 52, 20, , 13, , 
2021/9/5, 36, 32, , 15, , 
2021/9/6, 59, 39, , 15, , 
2021/9/7, 60, 40, , 11, , 
2021/9/8, 63, 39, , 4, , 
2021/9/9, 51, 37, , 5, , 
2021/9/10, 69, 38, , 4, , 
2021/9/11, 78, 36, , 8, , 
2021/9/12, 87, 37, , 14, , 
2021/9/13, 93, 52, , 15, , 
2021/9/14, 144, 45, , 8, , 
2021/9/15, 126, 6, , 8, , 
2021/9/16, 24, 16, , 16, , 
2021/9/17, 34, 13, , 11, , 
2021/9/18, 31, 10, , 6, , 
2021/9/19, 26, 7, , 8, , 
2021/9/20, 15, 11, , 10, , 
2021/9/21, 23, 5, , 4, , 
2021/9/22, 7, 8, , 6, , 
2021/9/23, 16, 11, , 5, , 
2021/9/24, 22, 24, , 10, , 
2021/9/25, 50, 12, , 7, , 
2021/9/26, 32, 9, , 8, , 
2021/9/27, 22, 18, , 23, , 
2021/9/28, 39, 17, , 15, , 
2021/9/29, 37, 12, , 15, , 
2021/9/30, 24, 17, , 15, , 
2021/10/1, 32, 18, , 19, , 
2021/4/2, 45, 33, , 6, , 
2021/4/3, 106, 28, , 12, , 
2021/4/4, 81, 20, , 9, , 
2021/4/5, 59, 17, , 13, , 
2021/4/6, 54, 16, , 18, , 
2021/4/7, 48, 15, , 8, , 
2021/4/8, 46, 13, , 8, , 
2021/4/9, 44, 18, , 11, , 
2021/4/10, 57, 23, , 6, , 
2021/4/11, 74, 19, , 5, , 
2021/4/12, 71, 6, , 10, , 
2021/4/13, 22, 6, , 19, , 
2021/4/14, 19, 8, , 8, , 
2021/4/15, 29, 7, , 6, , 
2021/4/16, 22, 11, , 8, , 
2021/4/17, 33, 10, , 4, , 
2021/4/18, 31, 11, , 6, , 
2021/4/19, 40, 14, , 13, , 
2021/4/20, 44, 16, , 12, , 
2021/4/21, 51, 8, , 8, , 
2021/4/22, 24, 6, , 12, , 
2021/4/23, 21, 6, , 10, , 
2021/4/24, 18, 7, , 5, , 
2021/4/25, 25, 8, , 10, , 
2021/4/26, 29, 12, , 12, , 
2021/4/27, 39, 10, , 16, , 
2021/4/28, 31, 8, , 12, , 
2021/4/29, 27, 7, , 6, , 
2021/4/30, 19, 8, , 11, , 
2021/5/1, 24, 5, , 6, , 
2021/5/2, 18, 6, , 6, , 
2021/5/3, 20, 8, , 5, , 
2021/5/4, 25, 8, , 12, , 
2021/5/5, 25, 12, , 17, , 
2021/5/6, 39, 14, , 17, , 
2021/5/7, 35, 13, , 12, , 
2021/5/8, 38, 11, , 14, , 
2021/5/9, 30, 11, , 6, , 
2021/5/10, 30, 5, , 7, , 
2021/5/11, 15, 7, , 3, , 
2021/5/12, 17, 5, , 4, , 
2021/5/13, 15, 6, , 5, , 
2021/5/14, 17, 4, , 5, , 
2021/5/15, 12, 7, , 5, , 
2021/5/16, 20, 7, , 2, , 
2021/5/17, 21, 6, , 7, , 
2021/5/18, 16, 11, , 13, , 
2021/5/19, 25, 6, , 7, , 
2021/5/20, 14, 10, , 11, , 
2021/5/21, 26, 16, , 21, , 
2021/5/22, 35, 7, , 3, , 
2021/5/23, 16, 7, , 4, , 
2021/5/24, 21, 9, , 8, , 
2021/5/25, 24, 10, , 7, , 
2021/5/26, 24, 14, , 8, , 
2021/5/27, 38, 14, , 12, , 
2021/5/28, 35, 15, , 11, , 
2021/5/29, 45, 13, , 7, , 
2021/5/30, 43, 17, , 6, , 
2021/5/31, 47, 22, , 8, , 
2021/6/1, 50, 23, , 7, , 
2021/6/2, 65, 10, , 10, , 
2021/6/3, 23, 20, , 8, , 
2021/6/4, 52, 14, , 13, , 
2021/6/5, 36, 13, , 6, , 
2021/6/6, 41, 18, , 11, , 
2021/6/7, 51, 16, , 12, , 
2021/6/8, 44, 12, , 12, , 
2021/6/9, 32, 18, , 14, , 
2021/6/10, 49, 19, , 10, , 
2021/6/11, 49, 22, , 9, , 
2021/6/12, 55, 14, , 4, , 
2021/6/13, 40, 11, , 6, , 
2021/6/14, 31, 18, , 11, , 
2021/6/15, 43, 22, , 7, , 
2021/6/16, 45, 30, , 8, , 
2021/6/17, 60, 29, , 10, , 
2021/6/18, 89, 22, , 10, , 
2021/6/19, 65, 3, , 5, , 
2021/6/20, 9, 6, , 3, , 
2021/6/21, 22, 9, , 4, , 
2021/6/22, 30, 9, , 8, , 
2021/6/23, 28, 8, , 8, , 
2021/6/24, 26, 12, , 9, , 
2021/6/25, 34, 15, , 16, , 
2021/6/26, 40, 24, , 12, , 
2021/6/27, 56, 19, , 3, , 
2021/6/28, 34, 16, , 5, , 
2021/6/29, 32, 14, , 9, , 
2021/6/30, 35, 26, , 9, , 
2021/7/1, 44, 29, , 13, , 
2021/1/5, 22, 15, , 25, , 
2021/1/6, 47, 13, , 19, , 
2021/1/7, 47, 8, , 15, , 
2021/1/8, 32, 6, , 12, , 
2021/1/9, 23, 5, , 7, , 
2021/1/10, 20, 7, , 10, , 
2021/1/11, 29, 16, , 24, , 
2021/1/12, 56, 25, , 31, , 
2021/1/13, 81, 44, , 46, , 
2021/1/14, 125, 43, , 49, , 
2021/1/15, 123, 48, , 58, , 
2021/1/16, 134, 49, , 55, , 
2021/1/17, 132, 40, , 41, , 
2021/1/18, 114, 39, , 47, , 
2021/1/19, 106, 23, , 29, , 
2021/1/20, 72, 13, , , , 
2021/1/21, 48, 6, , 12, , 
2021/1/22, 21, 4, , 9, , 
2021/1/23, 14, 5, , 6, , 
2021/1/24, 17, 5, , 6, , 
2021/1/25, 15, 7, , 9, , 
2021/1/26, 25, 10, , 12, , 
2021/1/27, 45, 15, , 18, , 
2021/1/28, 55, 10, , 13, , 
2021/1/29, 41, 10, , 13, , 
2021/1/30, 41, 5, , 5, , 
2021/1/31, 21, 7, , 6, , 
2021/2/1, 27, 6, , 11, , 
2021/2/2, 22, 7, , 10, , 
2021/2/3, 28, 8, , 17, , 
2021/2/4, 31, 12, , 20, , 
2021/2/5, 44, 24, , 16, , 
2021/2/6, 56, 12, , 16, , 
2021/2/7, 38, 5, , 7, , 
2021/2/8, 20, 4, , 9, , 
2021/2/9, 14, 5, , 12, , 
2021/2/10, 18, 5, , 10, , 
2021/2/11, 15, 14, , 18, , 
2021/2/12, 46, 8, , 12, , 
2021/2/13, 30, 9, , 16, , 
2021/2/14, 31, 11, , 19, , 
2021/2/15, 41, 10, , 15, , 
2021/2/16, 38, 14, , 22, , 
2021/2/17, 47, 21, , 29, , 
2021/2/18, 59, 39, , 24, , 
2021/2/19, 80, 43, , 25, , 
2021/2/20, 77, 27, , 18, , 
2021/2/21, 62, 34, , 7, , 
2021/2/22, 65, 4, , 10, , 
2021/2/23, 17, 12, , 19, , 
2021/2/24, 41, 21, , 18, , 
2021/2/25, 57, 29, , 17, , 
2021/2/26, 56, 29, , 21, , 
2021/2/27, 56, 22, , 20, , 
2021/2/28, 56, 22, , 9, , 
2021/3/1, 57, 25, , 21, , 
2021/3/2, 59, 28, , 19, , 
2021/3/3, 62, 49, , 24, , 
2021/3/4, 79, 48, , 24, , 
2021/3/5, 81, 42, , 20, , 
2021/3/6, 75, 27, , 11, , 
2021/3/7, 63, 18, , 10, , 
2021/3/8, 55, 18, , 22, , 
2021/3/9, 57, 11, , 11, , 
2021/3/10, 38, 14, , 19, , 
2021/3/11, 47, 14, , 21, , 
2021/3/12, 49, 9, , 13, , 
2021/3/13, 35, 13, , 17, , 
2021/3/14, 41, 8, , 12, , 
2021/3/15, 27, 12, , 13, , 
2021/3/16, 34, 10, , 10, , 
2021/3/17, 25, 7, , 8, , 
2021/3/18, 19, 8, , 11, , 
2021/3/19, 21, 7, , 9, , 
2021/3/20, 24, 6, , 7, , 
2021/3/21, 20, 9, , 10, , 
2021/3/22, 31, 11, , 20, , 
2021/3/23, 31, 12, , 24, , 
2021/3/24, 37, 16, , 23, , 
2021/3/25, 45, 18, , 22, , 
2021/3/26, 45, 25, , 17, , 
2021/3/27, 52, 20, , 9, , 
2021/3/28, 53, 18, , 7, , 
2021/3/29, 46, 17, , 13, , 
2021/3/30, 39, 18, , 12, , 
2021/3/31, 42, 20, , 12, , 
2021/4/1, 44, 21, , 7, , 
2020/10/2, 30, 6, , 3, , 
2020/10/3, 10, 5, , 2, , 
2020/10/4, 13, 9, , 2, , 
2020/10/5, 17, 7, , 6, , 
2020/10/6, 16, 14, , 19, , 
2020/10/7, 28, 19, , 22, , 
2020/10/8, 40, 20, , 25, , 
2020/10/9, 40, 21, , 24, , 
2020/10/10, 46, 15, , 12, , 
2020/10/11, 38, 5, , 3, , 
2020/10/12, 11, 5, , 5, , 
2020/10/13, 15, 15, , 21, , 
2020/10/14, 32, 7, , 9, , 
2020/10/15, 15, 10, , 14, , 
2020/10/16, 20, 8, , 17, , 
2020/10/17, 26, 18, , 22, , 
2020/10/18, 40, 21, , 23, , 
2020/10/19, 44, 29, , 25, , 
2020/10/20, 46, 26, , 18, , 
2020/10/21, 49, 8, , 9, , 
2020/10/22, 16, 10, , 11, , 
2020/10/23, 21, 7, , 12, , 
2020/10/24, 26, 11, , 13, , 
2020/10/25, 33, 6, , 4, , 
2020/10/26, 20, 5, , 7, , 
2020/10/27, 16, 9, , 10, , 
2020/10/28, 21, 17, , 20, , 
2020/10/29, 37, 19, , 19, , 
2020/10/30, 49, 22, , 21, , 
2020/10/31, 56, 21, , 20, , 
2020/11/1, 53, 23, , 19, , 
2020/11/2, 64, 20, , 15, , 
2020/11/3, 59, 16, , 16, , 
2020/11/4, 46, 6, , 10, , 
2020/11/5, 14, 7, , 16, , 
2020/11/6, 20, 42, , 10, , 
2020/11/7, 55, 10, , 7, , 
2020/11/8, 22, 11, , 16, , 
2020/11/9, 33, 13, , 20, , 
2020/11/10, 41, 13, , 18, , 
2020/11/11, 39, 18, , 20, , 
2020/11/12, 53, 23, , 22, , 
2020/11/13, 61, 19, , 20, , 
2020/11/14, 58, 20, , 18, , 
2020/11/15, 62, 16, , 10, , 
2020/11/16, 52, 15, , 17, , 
2020/11/17, 46, 20, , 18, , 
2020/11/18, 60, 19, , 20, , 
2020/11/19, 58, 16, , 16, , 
2020/11/20, 46, 8, , 19, , 
2020/11/21, 21, 11, , 20, , 
2020/11/22, 39, 15, , 21, , 
2020/11/23, 51, 22, , 27, , 
2020/11/24, 64, 24, , 30, , 
2020/11/25, 70, 26, , 27, , 
2020/11/26, 71, 14, , 21, , 
2020/11/27, 46, 9, , 22, , 
2020/11/28, 29, 13, , 16, , 
2020/11/29, 44, 14, , 17, , 
2020/11/30, 47, 14, , 23, , 
2020/12/1, 42, 12, , 24, , 
2020/12/2, 36, 8, , 18, , 
2020/12/3, 23, 11, , 22, , 
2020/12/4, 35, 5, , 8, , 
2020/12/5, 17, 4, , 6, , 
2020/12/6, 14, 4, , 5, , 
2020/12/7, 14, 5, , 4, , 
2020/12/8, 14, 4, , 4, , 
2020/12/9, 14, 6, , 11, , 
2020/12/10, 19, 6, , 9, , 
2020/12/11, 18, 8, , 6, , 
2020/12/12, 29, 8, , 4, , 
2020/12/13, 20, 13, , 15, , 
2020/12/14, 39, 14, , 19, , 
2020/12/15, 45, 7, , 14, , 
2020/12/16, 23, 12, , 24, , 
2020/12/17, 36, 18, , 27, , 
2020/12/18, 54, 19, , 21, , 
2020/12/19, 56, 12, , 12, , 
2020/12/20, 43, 12, , 16, , 
2020/12/21, 40, 18, , 20, , 
2020/12/22, 55, 18, , 20, , 
2020/12/23, 53, 15, , 18, , 
2020/12/24, 47, 14, , 12, , 
2020/12/25, 49, 4, , 7, , 
2020/12/26, 13, 8, , 19, , 
2020/12/27, 28, 12, , 15, , 
2020/12/28, 43, 4, , 5, , 
2020/12/29, 14, 5, , 10, , 
2020/12/30, 19, 4, , 9, , 
2020/12/31, 17, 8, , 16, , 
2021/1/1, 29, 3, , 5, , 
2021/1/2, 16, 4, , 9, , 
2021/1/3, 17, 8, , 17, , 
2021/1/4, 32, 6, , 13, , 
2020/7/2, 35, 14, , 5, , 
2020/7/3, 24, 8, , 4, , 
2020/7/4, 27, 8, , 5, , 
2020/7/5, 27, 12, , 3, , 
2020/7/6, 27, 13, , 9, , 
2020/7/7, 27, 16, , 7, , 
2020/7/8, 32, 35, , 13, , 
2020/7/9, 61, 23, , 7, , 
2020/7/10, 54, 12, , 10, , 
2020/7/11, 36, 19, , 7, , 
2020/7/12, 40, 22, , 3, , 
2020/7/13, 44, 18, , 8, , 
2020/7/14, 35, 18, , 7, , 
2020/7/15, 35, 15, , 7, , 
2020/7/16, 25, 14, , 9, , 
2020/7/17, 22, 11, , 7, , 
2020/7/18, 21, 11, , 6, , 
2020/7/19, 21, 19, , 11, , 
2020/7/20, 41, 39, , 16, , 
2020/7/21, 51, 33, , 13, , 
2020/7/22, 46, 23, , 9, , 
2020/7/23, 56, 17, , 12, , 
2020/7/24, 55, 13, , 9, , 
2020/7/25, 44, 10, , 6, , 
2020/7/26, 38, 19, , 13, , 
2020/7/27, 50, 28, , 15, , 
2020/7/28, 57, 25, , 12, , 
2020/7/29, 58, 25, , 14, , 
2020/7/30, 39, 36, , 9, , 
2020/7/31, 52, 23, , 17, , 
2020/8/1, 39, 28, , 17, , 
2020/8/2, 50, 14, , 5, , 
2020/8/3, 33, 7, , 4, , 
2020/8/4, 10, 11, , 6, , 
2020/8/5, 21, 16, , 13, , 
2020/8/6, 33, 28, , 16, , 
2020/8/7, 53, 26, , 10, , 
2020/8/8, 39, 27, , 14, , 
2020/8/9, 52, 28, , 10, , 
2020/8/10, 43, 34, , 13, , 
2020/8/11, 60, 23, , 11, , 
2020/8/12, 49, 14, , 9, , 
2020/8/13, 32, 18, , 14, , 
2020/8/14, 44, 17, , 17, , 
2020/8/15, 44, 10, , 6, , 
2020/8/16, 26, 8, , 3, , 
2020/8/17, 19, 11, , 7, , 
2020/8/18, 23, 12, , 9, , 
2020/8/19, 27, 14, , 13, , 
2020/8/20, 34, 17, , 17, , 
2020/8/21, 32, 12, , 10, , 
2020/8/22, 26, 9, , 5, , 
2020/8/23, 25, 10, , 8, , 
2020/8/24, 25, 16, , 10, , 
2020/8/25, 34, 23, , 19, , 
2020/8/26, 46, 25, , 24, , 
2020/8/27, 48, 23, , 22, , 
2020/8/28, 46, 13, , 8, , 
2020/8/29, 26, 8, , 2, , 
2020/8/30, 13, 5, , 2, , 
2020/8/31, 12, 9, , 10, , 
2020/9/1, 18, 19, , 25, , 
2020/9/2, 28, 14, , 16, , 
2020/9/3, 23, 17, , 19, , 
2020/9/4, 25, 21, , 22, , 
2020/9/5, 32, 19, , 23, , 
2020/9/6, 32, 15, , 9, , 
2020/9/7, 28, 13, , 7, , 
2020/9/8, 22, 13, , 9, , 
2020/9/9, 16, 17, , 21, , 
2020/9/10, 27, 17, , 15, , 
2020/9/11, 34, 17, , 18, , 
2020/9/12, 31, 16, , 14, , 
2020/9/13, 29, 19, , 10, , 
2020/9/14, 39, , , , , 
2020/9/18, 45, 14, , 11, , 
2020/9/19, 31, 7, , 4, , 
2020/9/20, 19, 8, , 3, , 
2020/9/21, 21, 10, , 10, , 
2020/9/22, 25, 11, , 16, , 
2020/9/23, 29, 8, , 6, , 
2020/9/24, 20, 6, , 4, , 
2020/9/25, 17, 6, , 5, , 
2020/9/26, 14, 6, , 7, , 
2020/9/27, 17, 4, , 2, , 
2020/9/28, 10, 15, , 21, , 
2020/9/29, 32, 21, , 29, , 
2020/9/30, 43, 21, , 27, , 
2020/10/1, 42, 13, , 15, , 
2020/4/2, 26, 8, , 11, , 
2020/4/3, 26, 8, , 10, , 
2020/4/4, 26, 9, , 7, , 
2020/4/5, 34, 11, , 3, , 
2020/4/6, 40, 11, , 6, , 
2020/4/7, 41, 10, , 11, , 
2020/4/8, 36, 15, , 10, , 
2020/4/9, 49, 11, , 7, , 
2020/4/10, 41, 11, , 4, , 
2020/4/11, 42, 13, , 3, , 
2020/4/12, 48, 13, , 3, , 
2020/4/13, 43, 13, , 7, , 
2020/4/14, 48, 13, , 10, , 
2020/4/15, 50, 10, , 6, , 
2020/4/16, 38, 8, , 7, , 
2020/4/17, 30, 10, , 8, , 
2020/4/18, 35, 12, , 9, , 
2020/4/19, 43, 6, , 4, , 
2020/4/20, 24, 10, , 8, , 
2020/4/21, 34, 4, , 3, , 
2020/4/22, 16, 9, , 11, , 
2020/4/23, 32, 13, , 7, , 
2020/4/24, 47, 12, , 7, , 
2020/4/25, 41, 14, , 3, , 
2020/4/26, 48, 13, , 2, , 
2020/4/27, 42, 9, , 3, , 
2020/4/28, 33, 8, , 4, , 
2020/4/29, 30, 9, , 7, , 
2020/4/30, 29, 12, , 2, , 
2020/5/1, 43, 8, , 1, , 
2020/5/2, 28, 7, , 4, , 
2020/5/3, 25, 14, , 6, , 
2020/5/4, 47, 25, , 8, , 
2020/5/5, 61, 9, , 4, , 
2020/5/6, 28, 9, , 10, , 
2020/5/7, 27, 20, , 7, , 
2020/5/8, 50, 11, , 5, , 
2020/5/9, 28, 13, , 3, , 
2020/5/10, 50, 1, , 1, , 
2020/5/11, 5, 1, , 2, , 
2020/5/12, 5, 9, , 7, , 
2020/5/13, 35, 25, , 4, , 
2020/5/14, 82, , , 6, , 
2020/5/19, 5, 9, , 9, , 
2020/5/20, 24, 9, , 8, , 
2020/5/21, 21, 4, , 12, , 
2020/5/22, 8, 6, , 9, , 
2020/5/23, 7, 8, , 6, , 
2020/5/24, 32, 1, , 2, , 
2020/5/26, 25, 9, , 5, , 
2020/5/27, 23, 10, , 7, , 
2020/5/28, 22, 12, , 6, , 
2020/5/29, 28, 13, , 10, , 
2020/5/30, 40, 18, , 9, , 
2020/5/31, 25, 14, , 5, , 
2020/6/1, 5, 12, , 8, , 
2020/6/5, 24, 9, , 7, , 
2020/6/6, 19, 13, , 3, , 
2020/6/7, 27, 10, , 3, , 
2020/6/8, 24, 7, , 4, , 
2020/6/9, 17, 7, , 5, , 
2020/6/10, 16, 9, , 5, , 
2020/6/11, 17, 17, , 5, , 
2020/6/12, 25, 13, , 3, , 
2020/6/13, 18, 8, , 2, , 
2020/6/14, 24, 11, , 3, , 
2020/6/15, 28, 10, , 5, , 
2020/6/16, 23, 15, , 4, , 
2020/6/17, 19, 7, , 4, , 
2020/6/18, 20, 10, , 6, , 
2020/6/19, 23, 15, , 7, , 
2020/6/20, 32, 10, , 7, , 
2020/6/21, 23, 15, , 9, , 
2020/6/22, 37, 16, , 9, , 
2020/6/23, 30, 22, , 13, , 
2020/6/24, 39, 25, , 14, , 
2020/6/25, 44, 24, , 8, , 
2020/6/26, 43, 23, , 8, , 
2020/6/27, 42, 12, , 5, , 
2020/6/28, 28, 9, , 5, , 
2020/6/29, 22, 14, , 9, , 
2020/6/30, 28, 21, , 8, , 
2020/7/1, 40, 17, , 9, , 
2020/1/2, 85, 27, , 28, , 
2020/1/3, 74, 37, , 29, , 
2020/1/4, 96, 14, , 18, , 
2020/1/5, 46, 11, , 22, , 
2020/1/6, 36, 19, , 25, , 
2020/1/7, 60, 29, , 37, , 
2020/1/8, 73, 33, , 42, , 
2020/1/9, 73, 25, , 32, , 
2020/1/10, 68, 12, , 22, , 
2020/1/11, 37, 10, , 24, , 
2020/1/12, 31, 20, , 29, , 
2020/1/13, 61, 25, , 33, , 
2020/1/14, 71, 26, , 29, , 
2020/1/15, 74, 25, , 34, , 
2020/1/16, 65, 31, , 30, , 
2020/1/17, 72, 12, , 21, , 
2020/1/18, 35, 11, , 20, , 
2020/1/19, 38, 5, , 10, , 
2020/1/20, 14, 8, , 10, , 
2020/1/21, 17, 6, , 10, , 
2020/1/22, 17, 14, , 16, , 
2020/1/23, 28, 41, , 20, , 
2020/1/24, 62, 27, , 19, , 
2020/1/25, 46, 14, , 15, , 
2020/1/26, 30, 11, , 16, , 
2020/1/27, 39, 12, , 19, , 
2020/1/28, 39, 5, , 9, , 
2020/1/29, 14, 6, , 9, , 
2020/1/30, 21, 10, , 12, , 
2020/1/31, 31, 6, , 10, , 
2020/2/1, 20, 4, , 8, , 
